Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa El Murciélago,Playa Barbasquillo,Playa San Mateo,Playa Santa Marianita,Playa La Botada,Playa La Resbalosa,La Piñas y Santa Rosa,Monumento A Eloy Alfaro D.,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,El faro,Reloj Publico,Federacion de Artesanos,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,Parque comercial Nuevo Tarqui,Gran Aki Tarqui,SUPER EXITO MANTA,Bar El Padrino,Bar Budo
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa El Murciélago,Playa Barbasquillo,Playa San Mateo,Monumento a la Tejedora Manabita,Reloj Publico,Federacion de Artesanos,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,La Plaza Beach,Plaza Del Sol Manta,Bar El Padrino,Bar Budo,Wild Bar,Bar Kush,Bar Sunset
,Museo Centro Cultural Manta,Playa Santa Marianita,Monumento a la Tejedora Manabita,Federacion de Artesanos,El Paseo Shopping,Mall del Pacífico,Bar Budo
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa El Murciélago,Playa Barbasquillo,Playa La Botada,Monumento A Eloy Alfaro D.,Monumento a la Tejedora Manabita,El faro,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Noa Bar Grill
Parque central,Museo Centro Cultural Manta,Playa El Murciélago,Playa San Mateo,Monumento A Eloy Alfaro D.,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,Reloj Publico,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,Plaza Del Sol Manta,Bar El Padrino,Bar Budo,Navy`s Bar Discoteca
Parque central,Museo Municipal Etnográfico Cancebí,Playa San Mateo,Frailes,Monumento A Eloy Alfaro D.,Monumento Al Pescador,Federacion de Artesanos,El Paseo Shopping,Mall del Pacífico,SUPER EXITO MANTA,Plaza Del Sol Manta,la cuadra ,Wild Bar,Bar Kush,proa
Parque central,Museo Centro Cultural Manta,Playa San Mateo,Monumento Al Atun Manta,Mercado Artesanal de la playa El Murcielago,Mall del Pacífico,Bar Budo,Navy`s Bar Discoteca
Parque central,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa El Murciélago,Playa San Mateo,Playa Santa Marianita,Monumento A Eloy Alfaro D.,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,El faro,Reloj Publico,Federacion de Artesanos,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa San Mateo,Playa Santa Marianita,El faro,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,Navy`s Bar Discoteca
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa El Murciélago,Playa Barbasquillo,Playa San Mateo,Playa Santa Marianita,Playa La Botada,Playa La Resbalosa,La Piñas y Santa Rosa,Monumento A Eloy Alfaro D.,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,El faro,Reloj Publico,Federacion de Artesanos,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,La Plaza Beach,Parque comercial Nuevo Tarqui,Gran Aki Tarqui,SUPER EXITO MANTA,Plaza Del Sol Manta,Bar El Padrino,Bar Budo,Wild Bar,Navy`s Bar Discoteca,Noa Bar Grill,Bar Kush,Bar Sunset
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa San Mateo,Playa Santa Marianita,El faro,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,Navy`s Bar Discoteca
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa San Mateo,El faro,Reloj Publico,Federacion de Artesanos,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,Bar El Padrino,Navy`s Bar Discoteca,Bar Sunset
Parque central,Museo Centro Cultural Manta,Playa El Murciélago,Los frailes,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,Federacion de Artesanos,Mall del Pacífico,Parque comercial Nuevo Tarqui,Plaza Del Sol Manta,Bar El Padrino
Parque central,Museo Centro Cultural Manta,Playa El Murciélago,Playa Barbasquillo,Playa San Mateo,Playa Santa Marianita,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Bar El Padrino
Parque central,Museo Centro Cultural Manta,Playa San Mateo,Playa Santa Marianita,Federacion de Artesanos,Mall del Pacífico,Bar El Padrino
,Playa La Resbalosa,La Piñas y Santa Rosa,Monumento a la Tejedora Manabita,El faro,Mall del Pacífico,
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa El Murciélago,Playa Santa Marianita,Playa La Botada,Playa La Resbalosa,La Piñas y Santa Rosa,Monumento A Eloy Alfaro D.,Monumento Al Pescador,Monumento Al Atun Manta,Monumento a la Tejedora Manabita,El faro,Federacion de Artesanos,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Centro Comercial Manta Shopping- Manicentro,La Plaza Beach,Parque comercial Nuevo Tarqui,Gran Aki Tarqui,Plaza Del Sol Manta,Bar El Padrino,Bar Budo,Bar Sunset
Parque central,Museo Centro Cultural Manta,Playa El Murciélago,Monumento a la Tejedora Manabita,Federacion de Artesanos,El Paseo Shopping,Mall del Pacífico,Plaza Del Sol Manta,Bar El Padrino,Bar Budo
Parque central,Museo Municipal Etnográfico Cancebí,Playa San Mateo,Monumento Al Pescador,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Wild Bar
Parque central,Museo Centro Cultural Manta,Playa El Murciélago,Playa San Mateo,Monumento a la Tejedora Manabita,El faro,Mercado Artesanal de la playa El Murcielago,Mall del Pacífico,
Parque central,Museo Municipal Etnográfico Cancebí,Museo Centro Cultural Manta,Playa El Murciélago,Playa San Mateo,Monumento a la Tejedora Manabita,El faro,Mercado Artesanal de la playa El Murcielago,Mall del Pacífico,Parque comercial Nuevo Tarqui,Plaza Del Sol Manta,Bar El Padrino
Parque central,Museo Centro Cultural Manta,Playa los Esteros y Tarqui,Playa El Murciélago,Playa Barbasquillo,Playa San Mateo,Playa Santa Marianita,Playa La Botada,Playa La Resbalosa,La Piñas y Santa Rosa,JARAMIJÓ,Monumento A Eloy Alfaro D.,Monumento Al Atun Manta,El faro,Reloj Publico,Mercado Artesanal de la playa El Murcielago,El Paseo Shopping,Mall del Pacífico,Gran Aki Tarqui,Bar El Padrino
